repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id
collaboratory	FI801620	c203f61e-7611-5627-8003-b07d8d3266c3	BAM	4ff987f418d34a37a9be20df9a5ed690.ls3278_C8W45ANXX_4_20nf.ua.bam	10720480787	4ff987f418d34a37a9be20df9a5ed690		DO229086	UTCA-FR		EGAR00001526409
collaboratory	FI801625	c9333d1e-3e01-5902-86ef-dc780e693aa6	BAM	ddce3858669e267bd284e374516d04ce.ls3610_C9KH9ANXX_1_9nf.ua.bam	13837542847	ddce3858669e267bd284e374516d04ce		DO229104	UTCA-FR		EGAR00001526749
collaboratory	FI801600	f382cfb1-0c99-5cfe-b752-446966366a86	BAM	a3bca9650f729b84acf6b026f9098cf7.ls2738_C6L1YANXX_8_22nf.ua.bam	12563296804	a3bca9650f729b84acf6b026f9098cf7		DO229541	UTCA-FR		EGAR00001598401
collaboratory	FI801596	12b0621f-4422-5d22-9b07-d7380801977e	BAM	3ae006d8f5d7da9a5a5808106cf4d21e.ls3661_C9KH9ANXX_5_11nf.ua.bam	18234248408	3ae006d8f5d7da9a5a5808106cf4d21e		DO229546	UTCA-FR		EGAR00001598613
collaboratory	FI801599	46ca774a-3b47-54b2-9db9-ee8eb15ed225	BAM	f6ac77ba11ce7cda2cd2874d1e75bafc.ls3087_C79P1ANXX_5_16nf.ua.bam	12342822182	f6ac77ba11ce7cda2cd2874d1e75bafc		DO229543	UTCA-FR		EGAR00001598481
collaboratory	FI801538	0beb732d-10d7-5f02-935b-1ab0b232fdd1	BAM	62d6619ea30ad973c9be51baf41d323b.ls3410_C9FHPANXX_8_21nf.ua.bam	9733740502	62d6619ea30ad973c9be51baf41d323b		DO229091	UTCA-FR		EGAR00001526460
collaboratory	FI801541	5cec4247-802d-57cf-8263-ebb3eb01166a	BAM	e3c3bf3dc20ae912b9c80986fcdc3389.ls3243_C8KMHANXX_5_18nf.ua.bam	10779703254	e3c3bf3dc20ae912b9c80986fcdc3389		DO229102	UTCA-FR		EGAR00001526638
collaboratory	FI801512	079f05c9-aa51-520f-a5e5-d68db61217e9	BAM	3890761d7938f6ed9d4d8582b2360dd2.ls3211_C8W3DANXX_8_11nf.ua.bam	11036440362	3890761d7938f6ed9d4d8582b2360dd2		DO229096	UTCA-FR		EGAR00001526556
collaboratory	FI801523	338f2bb0-6538-518a-ad19-ceb0dbf756b0	BAM	177e42eacfd05db55793f07c9c1aaa98.ls3475_C9F6HANXX_7_15nf.ua.bam	10396582327	177e42eacfd05db55793f07c9c1aaa98		DO229102	UTCA-FR		EGAR00001526661
collaboratory	FI801463	286bf4b0-0ff3-52c3-81b8-413969045bb8	BAM	228658ebdc7da20028d7bded9c2e6abc.ls3136_C8BE6ANXX_1_19nf.ua.bam	10620103137	228658ebdc7da20028d7bded9c2e6abc		DO229544	UTCA-FR		EGAR00001598512
collaboratory	FI801429	a5c3fc06-dc67-585f-8c82-81e63b53a955	BAM	5824f452374ac8eb631a2b1e21e1e0d2.ls2787_C6LFLANXX_2_8nf.ua.bam	12759292093	5824f452374ac8eb631a2b1e21e1e0d2		DO229540	UTCA-FR		EGAR00001598373
collaboratory	FI801430	33492ce8-fd2a-51cb-a16d-92d0f68190ee	BAM	0fa390dee7a0f6a7b3e7b446487f3bac.ls3308_C8W3CANXX_1_6nf.ua.bam	8461121182	0fa390dee7a0f6a7b3e7b446487f3bac		DO229086	UTCA-FR		EGAR00001526441
collaboratory	FI801451	6e120dfe-9d69-5b03-a1a4-456067cf78c9	BAM	a1306a6e45fe8a2339e5c1482c01cf06.ls2746_C6H7LANXX_8_27nf.ua.bam	31045186396	a1306a6e45fe8a2339e5c1482c01cf06		DO229539	UTCA-FR		EGAR00001598319
collaboratory	FI801407	17e21cb5-8047-5757-a169-f8167e29a5c3	BAM	242697f39e6227bb4ffa1a2b471a98f1.ls3586_C9KH6ANXX_4_16nf.ua.bam	5278387785	242697f39e6227bb4ffa1a2b471a98f1		DO229104	UTCA-FR		EGAR00001526722
collaboratory	FI801380	fea3aec5-eca1-55fe-8f08-e4cf05262da6	BAM	083e41606674817aaf50893ddf2ea945.ls3303_C9HC8ANXX_8_2nf.ua.bam	3387162028	083e41606674817aaf50893ddf2ea945		DO229102	UTCA-FR		EGAR00001526705
collaboratory	FI801398	53ad8c6f-2326-5291-881e-5033293b574c	BAM	c2dc236c61b9f247e13af8d01a1b2f0e.ls3649_C9KH9ANXX_2_6nf.ua.bam	16429668356	c2dc236c61b9f247e13af8d01a1b2f0e		DO229547	UTCA-FR		EGAR00001598640
collaboratory	FI801348	cc984327-bb80-555f-980a-1e0465dec6c8	BAM	b46de433ea20a105c0121a1ac6d7c977.ls2846_C6LE3ANXX_8_6nf.ua.bam	15615725662	b46de433ea20a105c0121a1ac6d7c977		DO229542	UTCA-FR		EGAR00001598433
collaboratory	FI801349	42ea6b54-f826-56dc-8d28-b6f5b1a9c61e	BAM	67f5c0106d4fc2f13b2b551326f739b8.ls3274_C9FHPANXX_7_25nf.ua.bam	9019730910	67f5c0106d4fc2f13b2b551326f739b8		DO229100	UTCA-FR		EGAR00001526589
collaboratory	FI801356	69858064-ab79-5568-8b56-2e62ac299f8e	BAM	bf62ab6d3b872e5c7e6a94a8a937ecf7.ls3664_C9KN3ANXX_2_8nf.ua.bam	8513951569	bf62ab6d3b872e5c7e6a94a8a937ecf7		DO229104	UTCA-FR		EGAR00001526743
collaboratory	FI801357	be90ce48-a750-529b-8e67-4222d1217b07	BAM	dd07fdcf475705c5b1cf65057d356bcd.ls3456_C8W45ANXX_7_23nf.ua.bam	12247452473	dd07fdcf475705c5b1cf65057d356bcd		DO229096	UTCA-FR		EGAR00001526549
collaboratory	FI801367	85eae142-b535-56b6-90ef-6dcf46b3dee7	BAM	5aa8db041686d3427a86125e8852a6b3.ls3588_C9KGPANXX_3_8nf.ua.bam	10459750095	5aa8db041686d3427a86125e8852a6b3		DO229104	UTCA-FR		EGAR00001526735
collaboratory	FI801304	0f8d06df-ef6a-5aa5-a841-eb2c6506e70b	BAM	f523d71af745c06d33e7908a1b786739.ls3332_C8W3CANXX_3_12nf.ua.bam	8010079416	f523d71af745c06d33e7908a1b786739		DO229096	UTCA-FR		EGAR00001526578
collaboratory	FI801334	687133b3-48b9-5f65-8f58-9e5f1581fc5f	BAM	183903dad6e7a68f75752584cb25ce60.ls3317_C9HLTANXX_7_4nf.ua.bam	11131716442	183903dad6e7a68f75752584cb25ce60		DO229545	UTCA-FR		EGAR00001598563
collaboratory	FI801330	e6cf3051-163b-5bef-9de0-5845a3309bc8	BAM	d904384eb9ef6574cfdf27820f4bc354.ls3446_C9HBKANXX_1_8nf.ua.bam	11058988688	d904384eb9ef6574cfdf27820f4bc354		DO229091	UTCA-FR		EGAR00001526495
collaboratory	FI801265	4a6f7923-793a-5c33-9e3b-5cd2e1aab7f8	BAM	d20316d927867bbb43a35ecd53d0cfdd.ls3138_C79P1ANXX_5_19nf.ua.bam	11574392688	d20316d927867bbb43a35ecd53d0cfdd		DO229544	UTCA-FR		EGAR00001598513
collaboratory	FI801266	7cb598ab-62dc-591a-9fa5-d36a0a8a1b27	BAM	e5a28bafb2ae89b82448b34a24da6625.ls3657_C9KGPANXX_7_10nf.ua.bam	8912975321	e5a28bafb2ae89b82448b34a24da6625		DO229546	UTCA-FR		EGAR00001598600
collaboratory	FI801271	3c456021-36a0-5458-87a2-cf9cd50481e0	BAM	eb37a2b2442e3e25d115d1ccc9540e14.ls3307_C9FD4ANXX_2_12nf.ua.bam	11747420983	eb37a2b2442e3e25d115d1ccc9540e14		DO229096	UTCA-FR		EGAR00001526577
collaboratory	FI801282	470a9141-2723-526b-b884-d9dfe323e665	BAM	0d7ea59deaf4fb2bbc17f0cf4a0f6de6.ls2717_C6LFLANXX_5_8nf.ua.bam	12741552488	0d7ea59deaf4fb2bbc17f0cf4a0f6de6		DO229540	UTCA-FR		EGAR00001598360
collaboratory	FI801661	8856d781-13e2-50d3-8741-527860fbd5cf	BAM	4d2afc4c89fc1a9e026c29254c93e5ec.ls3547_C9KN6ANXX_8_10nf.ua.bam	13712813580	4d2afc4c89fc1a9e026c29254c93e5ec		DO229546	UTCA-FR		EGAR00001598587
collaboratory	FI801641	5fe595f3-2b5e-5b2a-acc5-1639f92cabc8	BAM	45ad5c4e4961cc7534fdd2b213d9bbe2.ls3321_C9F6HANXX_3_9nf.ua.bam	12628822949	45ad5c4e4961cc7534fdd2b213d9bbe2		DO229094	UTCA-FR		EGAR00001526515
collaboratory	FI801648	084f2ffd-0aa8-5788-b22b-f17810026339	BAM	02622f66e1d0008ce6e6e613583915b6.ls3602_C9KH0ANXX_5_27nf.ua.bam	8079401850	02622f66e1d0008ce6e6e613583915b6		DO229546	UTCA-FR		EGAR00001598583
collaboratory	FI801653	d6c572a4-2b92-56dc-ad9e-39eac3a8bd3a	BAM	6239ec4c3235f0ca64b631f96ecf4948.ls2755_C5UDWANXX_5_6nf.ua.bam	24560078894	6239ec4c3235f0ca64b631f96ecf4948		DO229540	UTCA-FR		EGAR00001598338
collaboratory	FI801609	d3b067e5-0375-56c3-be9a-35931195461c	BAM	fccb283339f09e53eda8ee7f7d4c8d5d.ls3524_C9HBKANXX_8_19nf.ua.bam	7110369195	fccb283339f09e53eda8ee7f7d4c8d5d		DO229545	UTCA-FR		EGAR00001598539
collaboratory	FI801580	e2ef5c81-6e0b-5bd8-b334-5d119375d5f1	BAM	b3bfed95f505047a86d1ce91a2f505b2.ls3380_C9FD4ANXX_4_6nf.ua.bam	8528813700	b3bfed95f505047a86d1ce91a2f505b2		DO229086	UTCA-FR		EGAR00001526447
collaboratory	FI801595	7bc3e96d-c4cc-5797-a779-b57caa81cd12	BAM	17f8eff71c05b7d3ca6ac9969427879e.ls3086_C8BE6ANXX_3_19nf.ua.bam	6064389748	17f8eff71c05b7d3ca6ac9969427879e		DO229544	UTCA-FR		EGAR00001598507
collaboratory	FI801536	714c3590-9fb3-5327-a23d-d14d2b00df74	BAM	5f51b6cd1d6ea72093af62f4e586710c.ls3587_C9KH0ANXX_2_9nf.ua.bam	12796598110	5f51b6cd1d6ea72093af62f4e586710c		DO229104	UTCA-FR		EGAR00001526746
collaboratory	FI801473	29e53b09-feda-55b7-93d0-851ec7ffdb0c	BAM	19860ddc6ccf57fbc0dd6ca68a5d0125.ls3553_C9KH6ANXX_4_27nf.ua.bam	4859533124	19860ddc6ccf57fbc0dd6ca68a5d0125		DO229546	UTCA-FR		EGAR00001598575
collaboratory	FI801483	c2b6e424-ac90-5f8a-9671-3ce50c02e522	BAM	01a1d390eb6852585748f7449092303d.ls3157_C79P1ANXX_4_19nf.ua.bam	11268785008	01a1d390eb6852585748f7449092303d		DO229544	UTCA-FR		EGAR00001598519
collaboratory	FI801484	70ff8597-61fc-5c5a-af54-11306abd390e	BAM	269ba2485a1f4c2fa7a0361b9f46d503.ls3354_C8W3CANXX_5_16nf.ua.bam	7882684467	269ba2485a1f4c2fa7a0361b9f46d503		DO229102	UTCA-FR		EGAR00001526671
collaboratory	FI801405	06053217-10c0-5134-8244-3faf176d639b	BAM	340ac2a3c16ef1c1c7e38116e916cc41.ls2849_C6LEWANXX_5_12nf.ua.bam	19151729780	340ac2a3c16ef1c1c7e38116e916cc41		DO229542	UTCA-FR		EGAR00001598445
collaboratory	FI801394	3289dee9-01cf-584e-84e0-5a6d3fca5ade	BAM	0d4de575cbd47a609605f9013c411d78.ls3618_C9KH6ANXX_8_27nf.ua.bam	11714759517	0d4de575cbd47a609605f9013c411d78		DO229546	UTCA-FR		EGAR00001598584
collaboratory	FI801370	02c196eb-d58f-5fc8-a0dc-423fa45a735a	BAM	44346d2c0133b2223f2f8e49cdb449c2.ls2839_C6LEWANXX_3_6nf.ua.bam	19267965902	44346d2c0133b2223f2f8e49cdb449c2		DO229542	UTCA-FR		EGAR00001598430
collaboratory	FI801324	cd2a4bdf-129a-5744-88f9-1a3c3ad2184e	BAM	d895bbc18eeeba3f4d946345a151cef5.ls3651_C9KN6ANXX_5_7nf.ua.bam	18140608772	d895bbc18eeeba3f4d946345a151cef5		DO229547	UTCA-FR		EGAR00001598651
collaboratory	FI801332	bea392b9-24d1-5fb2-9807-48d2d10927b9	BAM	5b1cbe8177f5778aa431dbea6d5d93eb.ls3616_C9KH6ANXX_4_3nf.ua.bam	5584646200	5b1cbe8177f5778aa431dbea6d5d93eb		DO229547	UTCA-FR		EGAR00001598622
collaboratory	FI803020	2bc06dc7-04c8-5427-8ab7-f5e2deea91d3	BAM	4dc0d40e45321989156e5ebe68fc24f9.ls3409_C9HLTANXX_2_1nf.ua.bam	11243762115	4dc0d40e45321989156e5ebe68fc24f9		DO229102	UTCA-FR		EGAR00001526694
collaboratory	FI801281	6f2f2ab4-8e77-5476-b216-fdd7c82a2d3f	BAM	ad0a77729f5d72fded105b1d4a4f6ff3.ls2809_C6L1YANXX_7_20nf.ua.bam	11817096846	ad0a77729f5d72fded105b1d4a4f6ff3		DO229541	UTCA-FR		EGAR00001598398
collaboratory	FI801280	a5b5f09f-fb29-5b6d-b052-a99d21d5daa7	BAM	da45e2f236063bbfecbbab8fadb7a1f2.ls3597_C9KNWANXX_6_27nf.ua.bam	15768625897	da45e2f236063bbfecbbab8fadb7a1f2		DO229546	UTCA-FR		EGAR00001598581
collaboratory	FI801288	d9a1bc11-6cbd-50e8-8ee9-8c1d503748ee	BAM	a9dfb51af019cec115dc03dea3323e86.ls2753_C5UDWANXX_2_1nf.ua.bam	11286229729	a9dfb51af019cec115dc03dea3323e86		DO229540	UTCA-FR		EGAR00001598348
collaboratory	FI801297	e6bd2efd-7b52-533c-98e5-60d688c0b63b	BAM	10a7057550449461ab45e8b51450f94b.ls3452_C8W45ANXX_5_20nf.ua.bam	12030086325	10a7057550449461ab45e8b51450f94b		DO229086	UTCA-FR		EGAR00001526414
collaboratory	FI801500	9f9dcec7-36d4-50b0-b074-16fbe80ed953	BAM	79b0b0b6c7bea0ea54d05d60bf039230.ls3505_C9F6HANXX_4_9nf.ua.bam	10718466908	79b0b0b6c7bea0ea54d05d60bf039230		DO229094	UTCA-FR		EGAR00001526525
collaboratory	FI801508	dacb4835-7321-5dcc-9622-32aee5c2acd8	BAM	46d58c262adcd27f5a277d53bc6cc572.ls3625_C9KH9ANXX_2_9nf.ua.bam	13911050300	46d58c262adcd27f5a277d53bc6cc572		DO229104	UTCA-FR		EGAR00001526751
collaboratory	FI801480	d42400a3-8c8b-5833-a289-d831f4714351	BAM	96a100b64207b91b0387ae76f13bc237.ls3080_C8E4HANXX_7_21nf.ua.bam	5402346839	96a100b64207b91b0387ae76f13bc237		DO229544	UTCA-FR		EGAR00001598497
collaboratory	FI801413	763660c9-2b71-5cf7-bb12-283fe4de28e7	BAM	8612179fbcdb57aba9f5481e919fa479.ls3520_C9BFHANXX_2_19nf.ua.bam	11710594524	8612179fbcdb57aba9f5481e919fa479		DO229545	UTCA-FR		EGAR00001598538
collaboratory	FI801414	2372cc0e-dd60-5bc2-892a-64029d728531	BAM	3b80438c3ed8c1e7ca3f074a65f068a7.ls3423_C9HB8ANXX_7_1nf.ua.bam	10836423464	3b80438c3ed8c1e7ca3f074a65f068a7		DO229102	UTCA-FR		EGAR00001526695
collaboratory	FI801443	4be48906-5540-5bde-8333-ff0818d4810b	BAM	3feab17cd53843725f13d2a300205d6b.ls2856_C6LA1ANXX_8_6nf.ua.bam	8395551239	3feab17cd53843725f13d2a300205d6b		DO229542	UTCA-FR		EGAR00001598436
collaboratory	FI801440	cd4bb752-e977-5eaa-b52f-e7b12ab8c5c9	BAM	6b8e9bbf704a9fc295d24b5c9af4f41a.ls3437_C8W3DANXX_2_7nf.ua.bam	9854707252	6b8e9bbf704a9fc295d24b5c9af4f41a		DO229091	UTCA-FR		EGAR00001526475
collaboratory	FI801454	8386bda1-8503-5733-9e13-cc7db539b1eb	BAM	7a58d85636f63c0ecb4a40c8f2dc0cf3.ls3189_C9HLTANXX_6_14nf.ua.bam	10837064292	7a58d85636f63c0ecb4a40c8f2dc0cf3		DO229100	UTCA-FR		EGAR00001526617
collaboratory	FI801401	9a9d4d20-69ab-5258-ac67-fb84870e77f4	BAM	5fff50b84ffd0b55a0c80da29b94ef6d.ls3462_C9F6HANXX_6_10nf.ua.bam	11193233204	5fff50b84ffd0b55a0c80da29b94ef6d		DO229094	UTCA-FR		EGAR00001526541
collaboratory	FI801402	573c3c62-3c57-5d84-8039-aa5e88da7f5e	BAM	f44b37127ae80aab3f4a973e31145d0f.ls3391_C8W45ANXX_7_22nf.ua.bam	13824466259	f44b37127ae80aab3f4a973e31145d0f		DO229094	UTCA-FR		EGAR00001526504
collaboratory	FI801404	dc88b49f-6d1a-5163-9508-b018f0b8fed5	BAM	e57de3c25f743d2cd3e976ff7025d59b.ls3363_C8VRLANXX_1_9nf.ua.bam	11351144466	e57de3c25f743d2cd3e976ff7025d59b		DO229094	UTCA-FR		EGAR00001526519
collaboratory	FI801387	52ae05ac-12d7-5b9b-815d-4fe586641606	BAM	1a70b2d74198fd3a72c3363109a3b14c.ls2748_C6LFLANXX_2_1nf.ua.bam	13964383564	1a70b2d74198fd3a72c3363109a3b14c		DO229540	UTCA-FR		EGAR00001598347
collaboratory	FI801337	f0cee490-865a-5bba-94d5-2eb624353136	BAM	cff0bb8fab2f704a7fdb7368f568fb0a.ls3282_C9HLTANXX_3_1nf.ua.bam	11473027981	cff0bb8fab2f704a7fdb7368f568fb0a		DO229102	UTCA-FR		EGAR00001526687
collaboratory	FI801343	361c6364-728f-5b62-81d5-6b242ed1ecb1	BAM	51157d842519dbcc9a1a0c4acbf20cd4.ls3191_C8VRLANXX_1_5nf.ua.bam	13250091400	51157d842519dbcc9a1a0c4acbf20cd4		DO229086	UTCA-FR		EGAR00001526418
collaboratory	FI801362	f649b453-739b-5fda-84fb-7c06690dc31d	BAM	7b6fb92bf43952060672ab75de1478b9.ls2729_C6LFLANXX_6_27nf.ua.bam	50335838880	7b6fb92bf43952060672ab75de1478b9		DO229539	UTCA-FR		EGAR00001598318
collaboratory	FI801364	1775fa0c-f76e-5cb8-8113-47719600f967	BAM	28e2b297624d2fd451e42d4bafa30122.ls3481_C8KM2ANXX_1_7nf.ua.bam	8975312544	28e2b297624d2fd451e42d4bafa30122		DO229091	UTCA-FR		EGAR00001526477
collaboratory	FI801373	26175493-4293-5a47-bf2e-3f19823c8bed	BAM	75b735f86a4e6b167bc6935038c05854.ls3124_C8DTBANXX_4_18nf.ua.bam	11420763342	75b735f86a4e6b167bc6935038c05854		DO229543	UTCA-FR		EGAR00001598457
collaboratory	FI801309	37dee133-29b0-5b81-9595-3b7892dfb4ed	BAM	0d04dda4ec5b8583f794ca556f376dee.ls2842_C6LE3ANXX_8_12nf.ua.bam	15646918597	0d04dda4ec5b8583f794ca556f376dee		DO229542	UTCA-FR		EGAR00001598441
collaboratory	FI801316	3a155ac3-f1d2-5348-a598-980dc1ee10af	BAM	43dcf2340ee4f488d7ce14bbb145ac5b.ls3492_C9HB8ANXX_7_2nf.ua.bam	11752416117	43dcf2340ee4f488d7ce14bbb145ac5b		DO229102	UTCA-FR		EGAR00001526715
collaboratory	FI803004	d39ce8a4-27a5-577a-875a-abbc11e6fb43	BAM	604984a7dfa39940c99577721e8dd8af.ls3453_C9FD4ANXX_1_9nf.ua.bam	12153595883	604984a7dfa39940c99577721e8dd8af		DO229094	UTCA-FR		EGAR00001526524
collaboratory	FI803015	3f6888e1-752b-582a-812f-1bcfc347c87d	BAM	73d1dd3d18825d65440a89c76596b20e.ls3624_C9KGPANXX_2_9nf.ua.bam	15655668396	73d1dd3d18825d65440a89c76596b20e		DO229104	UTCA-FR		EGAR00001526750
collaboratory	FI803021	79775385-4433-52a8-978c-377c385ebded	BAM	06022da195a49646ba96e07b46e82539.ls3574_C9KH6ANXX_6_16nf.ua.bam	5867014720	06022da195a49646ba96e07b46e82539		DO229104	UTCA-FR		EGAR00001526721
collaboratory	FI801667	fbfae8cc-6757-5fac-9c97-1e65a1349c81	BAM	6d3ae7dba970565e550d6f45f708ae80.ls3379_C9FKRANXX_2_8nf.ua.bam	11236956389	6d3ae7dba970565e550d6f45f708ae80		DO229091	UTCA-FR		EGAR00001526492
collaboratory	FI801623	f6a746ba-0e04-58db-b33d-4250a3031f76	BAM	7d16a02c973fa66d150de674fad6b0a1.ls3515_C9FJBANXX_1_23nf.ua.bam	9388362404	7d16a02c973fa66d150de674fad6b0a1		DO229096	UTCA-FR		EGAR00001526551
collaboratory	FI801632	62852f82-2dde-5138-b56b-ddebafe24322	BAM	7b999d461837d00b99de193735760792.ls3179_C8VRLANXX_2_6nf.ua.bam	12599433122	7b999d461837d00b99de193735760792		DO229086	UTCA-FR		EGAR00001526435
collaboratory	FI801651	fe3827e4-0d3e-5329-8f8f-a77d78f754af	BAM	a1b8089e3ebef47e7903cf3203886a77.ls3503_C9BFHANXX_4_2nf.ua.bam	12540824366	a1b8089e3ebef47e7903cf3203886a77		DO229102	UTCA-FR		EGAR00001526716
collaboratory	FI801607	e6c3c282-43d5-578a-9a1d-6384174c9ede	BAM	33286b97949ab78be48af6e9574571e0.ls3656_C9KGPANXX_5_7nf.ua.bam	13678656140	33286b97949ab78be48af6e9574571e0		DO229547	UTCA-FR		EGAR00001598653
collaboratory	FI801589	fc435c7c-05a3-5ca7-a77c-d7d1de4d0d11	BAM	cdd0bc43b9463072ead7eabfd81780d8.ls3126_C8BE6ANXX_2_16nf.ua.bam	11237369972	cdd0bc43b9463072ead7eabfd81780d8		DO229543	UTCA-FR		EGAR00001598488
collaboratory	FI801593	109d03ea-1eae-5efe-9be8-b10eb2eca703	BAM	3c9f9939d523d9d0233111eb94c90715.ls3435_C8KM2ANXX_3_3nf.ua.bam	9233323966	3c9f9939d523d9d0233111eb94c90715		DO229545	UTCA-FR		EGAR00001598552
collaboratory	FI801534	05fc08ea-bb4a-50c3-b0ef-aec05b1c5597	BAM	c6c5ddee94d6f978c27522b21d58f6e4.ls3137_C8DTBANXX_4_16nf.ua.bam	12246265946	c6c5ddee94d6f978c27522b21d58f6e4		DO229543	UTCA-FR		EGAR00001598490
collaboratory	FI801542	2f44560f-4800-5ea1-8f8e-4e24a5039302	BAM	cb2cfbd578b02143af5f1f81c1bb60d7.ls3101_C79P1ANXX_8_18nf.ua.bam	11063291706	cb2cfbd578b02143af5f1f81c1bb60d7		DO229543	UTCA-FR		EGAR00001598453
collaboratory	FI801549	ef4e87fe-3509-5a0d-ab6b-c06a58ec4433	BAM	55908095636acc7b9b2a24ab28fca604.ls3398_C8KM2ANXX_2_3nf.ua.bam	8930820655	55908095636acc7b9b2a24ab28fca604		DO229545	UTCA-FR		EGAR00001598549
collaboratory	FI801559	0be34bd9-5a4f-50a2-96e4-b96b74e447bb	BAM	a8250bc152d6f97ad0d211f4b088e4eb.ls3361_C8VRLANXX_6_13nf.ua.bam	12428754832	a8250bc152d6f97ad0d211f4b088e4eb		DO229100	UTCA-FR		EGAR00001526606
collaboratory	FI801561	bd741bee-f0ed-5f02-bec8-67051dbffafd	BAM	63e6c90183892f2ed230668c07a0e1c6.ls3392_C8KMHANXX_5_25nf.ua.bam	11077615256	63e6c90183892f2ed230668c07a0e1c6		DO229100	UTCA-FR		EGAR00001526595
collaboratory	FI801571	768371b9-847a-5f44-8a18-ae8a2472781d	BAM	8833ff16a696372ffd0238f9a7d9a085.ls3242_C9FKRANXX_5_21nf.ua.bam	10292153229	8833ff16a696372ffd0238f9a7d9a085		DO229091	UTCA-FR		EGAR00001526455
collaboratory	FI801504	565b0f16-3f10-5062-95fe-4365f94f342a	BAM	de2afcd43fadb12392cd1dd09fa1dc2b.ls3578_C9KGPANXX_7_11nf.ua.bam	8169144879	de2afcd43fadb12392cd1dd09fa1dc2b		DO229546	UTCA-FR		EGAR00001598605
collaboratory	FI801516	0f8725bd-0d45-5c03-bfd9-a453ec758474	BAM	f200204f9bf60ca2fdd8b31e674fb746.ls3272_C9F6HANXX_4_12nf.ua.bam	10257639831	f200204f9bf60ca2fdd8b31e674fb746		DO229096	UTCA-FR		EGAR00001526575
collaboratory	FI801513	d81499b9-687c-59e1-86c0-ca175f5135e7	BAM	9114eb1237224de62f6eb0568292095d.ls3364_C8W3CANXX_5_10nf.ua.bam	7625704173	9114eb1237224de62f6eb0568292095d		DO229094	UTCA-FR		EGAR00001526532
collaboratory	FI801528	ef3e850b-ab32-56bd-9d4b-a9ac6843caa8	BAM	fc5ef450a746169a96ca0967abb82736.ls3190_C8W45ANXX_8_19nf.ua.bam	14628359370	fc5ef450a746169a96ca0967abb82736		DO229545	UTCA-FR		EGAR00001598531
collaboratory	FI801524	eaae4206-eb90-5957-af57-fcc08201ac6c	BAM	2cd5b6c87f1a752beaf86742ef1fd017.ls3324_C8W3DANXX_5_11nf.ua.bam	9026873318	2cd5b6c87f1a752beaf86742ef1fd017		DO229096	UTCA-FR		EGAR00001526562
collaboratory	FI801461	1335caa2-0e1c-5cc1-9116-83ed84b63b8a	BAM	abe8b4ae3c95209b3a90bb1187f86c25.ls3479_C8W3CANXX_5_13nf.ua.bam	8975158848	abe8b4ae3c95209b3a90bb1187f86c25		DO229100	UTCA-FR		EGAR00001526613
collaboratory	FI801481	6fdeb3ec-3be4-58d7-9b96-cfa80f88593f	BAM	b4d2ae7feeedbf3e9dfda145fcc9e30b.ls2790_C6L1YANXX_8_20nf.ua.bam	11861940551	b4d2ae7feeedbf3e9dfda145fcc9e30b		DO229541	UTCA-FR		EGAR00001598394
collaboratory	FI801416	63d99d62-d002-5fba-92bf-d2635e5a6c68	BAM	1f48e4e67341876e9f37db6521b2993d.ls3663_C9KHVANXX_1_3nf.ua.bam	8238836923	1f48e4e67341876e9f37db6521b2993d		DO229547	UTCA-FR		EGAR00001598626
collaboratory	FI801452	a99e5640-cfef-5fb5-bf2d-7dea8c379db0	BAM	02883886e102a55f5d4f973f4916b2b2.ls3236_C8W45ANXX_6_21nf.ua.bam	8775974954	02883886e102a55f5d4f973f4916b2b2		DO229091	UTCA-FR		EGAR00001526454
collaboratory	FI801400	2270f747-5918-5a17-bfa9-0ec6db3bacf9	BAM	4eb38a3bcf1e6e6dbdd4de211a0d2657.ls3376_C8W45ANXX_1_23nf.ua.bam	12187819844	4eb38a3bcf1e6e6dbdd4de211a0d2657		DO229096	UTCA-FR		EGAR00001526547
collaboratory	FI801403	133e8d02-6342-5748-b563-25740c22bd45	BAM	ee96e0fd7be7cb569bd2d7e0f02e72b4.ls3204_C9FHPANXX_7_18nf.ua.bam	8916498296	ee96e0fd7be7cb569bd2d7e0f02e72b4		DO229102	UTCA-FR		EGAR00001526634
collaboratory	FI801381	60b08684-cd80-5bc8-8d9a-9ff3553ea9e7	BAM	720a17d3f743e1bfc0f27fb8d1b052ae.ls3358_C9FHPANXX_6_25nf.ua.bam	9338387068	720a17d3f743e1bfc0f27fb8d1b052ae		DO229100	UTCA-FR		EGAR00001526592
collaboratory	FI801383	9c1dfb5e-6bb7-59c7-96e9-e034fd55e41c	BAM	644733c170ec7f195df67e829b6fc4c6.ls2759_C5UDWANXX_1_8nf.ua.bam	11370023952	644733c170ec7f195df67e829b6fc4c6		DO229540	UTCA-FR		EGAR00001598366
collaboratory	FI801399	70bc1826-dd75-5329-b847-900904d0aca8	BAM	31a5bc3112895b02b40b2222fe5a3c56.ls3129_C8DTBANXX_5_15nf.ua.bam	9759669136	31a5bc3112895b02b40b2222fe5a3c56		DO229543	UTCA-FR		EGAR00001598471
